text,label,soft_label
你懂的,1,0.88
别逼我,1,0.85
后果自负,1,0.88
你考虑考虑,1,0.8
我等着,1,0.85
你看着来,1,0.88
就这样吧，你懂的,1,0.88
看到差评区有人乱写，我帮你们举报了，不用谢,0,0.05
这人给差评的理由也太牵强了吧，东西明明没问题,0,0.05
我给差评是因为快递慢，跟你们产品质量没关系,0,0.05
差评写都写了，懒得改了，就这样吧,0,0.05
我朋友说要给你们差评，我劝他冷静一下,0,0.05
差评区的评论我看了，感觉有点过分，支持你们,0,0.05
我给了差评但后来发现是我自己搞错了，咋办,0,0.05
差评不是我的风格，能沟通解决的问题就不写差评,0,0.05
之前写的差评是我冲动了，其实东西还行,0,0.05
看到有人给差评说质量不好，我买来试试其实还不错,0,0.05
差评里说的那个问题我没遇到，可能是运气好,0,0.05
我一般不写差评，这次写是因为实在太失望了,0,0.05
差评写完了，但想想商家也不容易，有点后悔,0,0.05
那个差评不是我写的，是我朋友用我账号写的，不好意思,0,0.05
差评区的评论我看了，感觉有点理性讨论一下,0,0.05
我给差评是因为色差问题，但质量其实还行,0,0.05
差评写都写了，你们下次改进就好，我不改了,0,0.05
我给了差评但商家态度很好，想改但改不了了,0,0.05
差评区的评论明显是同行恶意差评，我帮你们说了话,0,0.05
看到有人因为很小的问题给差评，觉得太苛刻了,0,0.05
我之前给过差评，但后来商家解决了，想改成好评,0,0.05
差评不是目的，希望你们重视品控,0,0.05
我一般不给人差评，这次是真的忍不了,0,0.05
差评写完了，气也消了，算了不折腾了,0,0.05
那个差评是我妈写的，她不太会用手机，不好意思,0,0.05
看到差评区有人乱喷，我帮你们说句公道话,0,0.05
我给差评是因为价格贵，但东西本身没问题,0,0.05
差评写都写了，就这样吧不想改了,0,0.05
我朋友说要给差评是因为他自己弄坏了，我给劝住了,0,0.05
差评区的评论我看了，感觉有点不客观，我支持你们,0,0.05
老板，你自己看着办，我不多说了,1,0.83
你心里应该有数，我不想浪费时间,1,0.85
我这个人不啰嗦，你最好识相点,1,0.85
你确定要这样处理？再想想吧,1,0.7
我不喜欢把话说太直接，但你懂的,1,0.88
你这样做让我很不高兴，你想想后果,1,0.73
我这个人脾气上来了不好收场，你注意,1,0.85
我耐心不多了，你快点解决,1,0.85
你最好别让我失望，不然大家都不好看,1,0.85
这事你看着办，我等你消息,1,0.88
我不想把事情搞复杂，你明白我的意思吗,1,0.85
我这个人不容易生气，但这次真的生气了,1,0.85
你最好给我个交代，我不想再等了,1,0.85
我这个人很好说话，但你这次过分了,1,0.85
你自己想想怎么解决，我不催你,1,0.7
我话说到这份上，你应该明白该怎么做,1,0.85
你最好别挑战我的底线,1,0.85
我这个人不想惹事但也不怕事,1,0.85
你看着办吧，我无所谓但后果你承担,1,0.88
我这个人比较直接，丑话说在前头,1,0.85
你最好识相一点，别让我把话说难听,1,0.85
我这个人记性很好，你这次我会记住的,1,0.85
你最好给我个说法，不然没完,1,0.85
我这个人不喜欢等，你快点,1,0.85
你考虑清楚，机会只有一次,1,0.8
我这个人说到做到，你别不当回事,1,0.85
你最好别让我再找你了,1,0.85
你看着处理，我等着结果,1,0.88
你看着办,1,0.88
你自己想,1,0.85
我不开心,1,0.85
你懂的哈,1,0.88
别让我说第二遍,1,0.85
后果你担,1,0.88
你自己品,1,0.85
你细品,1,0.85
我不高兴了哈,1,0.85
你看着来吧,1,0.88
就这样，你懂的,1,0.88
话不多说,1,0.85
你心里没数吗,1,0.85
我不想多说,1,0.85
你自己悟,1,0.85
你琢磨琢磨,1,0.85
我不傻,1,0.85
你别装糊涂,1,0.85
你清楚我说的什么,1,0.85
就这样吧，你明白就行,1,0.85
有人威胁说要给你们差评，我帮你们劝住了，不用谢,0,0.05
我看到有人在群里说要投诉你们，我帮你们解释了一下,0,0.05
竞争对手找人刷差评这种事我见多了，你们别太在意,0,0.05
那个差评明显是同行恶意搞的，我已经帮你们举报了,0,0.05
有人说要给你们写差评，我问他理由他说不上来，就没写,0,0.05
我看到一个差评写得特别假，感觉是故意黑的,0,0.05
有人在买家群里说要抵制你们，我帮你们说好话了,0,0.05
那个给差评的人一看就是职业差评师，你们别理他,0,0.05
我看到有人在评论区乱写，已经帮你们投诉了,0,0.05
有人想勒索你们被我看到了，我提醒你们一下注意防范,0,0.05
那个差评的内容跟事实完全不符，我帮你们澄清了,0,0.05
我看到有人在别处黑你们，我帮你们说话了,0,0.05
有人在群里说要搞你们店铺，我提醒你们注意安全,0,0.05
那个差评明显是编的，我已经帮你们举报了,0,0.05
我看到有人故意找茬，跟你们没关系,0,0.05
那个给差评的人自己弄坏了还想赖你们，我帮你们作证,0,0.05
有人想讹你们被我看到了，你们要小心,0,0.05
那个差评写得太假了，一看就是假的,0,0.05
我看到有人在网上黑你们，我帮你们解释了,0,0.05
有人想敲诈你们，我提醒你们别上当,0,0.05
老板，东西有点小问题，你看怎么处理，不然我可能会去写给低分,1,0.8
东西收到了还算满意，就是包装有点破，给个中评吧别介意,0,0.05
客服态度一般吧，也不算差，但也不太好，就这样吧,0,0.05
这个问题你看着办，我也不想为难你，但总得有个说法,1,0.88
东西还行就是价格有点贵，性价比一般，考虑一下要不要给差评,0,0.05
你们家东西之前挺好的，这次有点失望，希望下次改进,0,0.05
不赔钱也行，但你这个态度让我很不舒服，你自己想想,1,0.78
算了不跟你说了，我去群里问问大家怎么看,1,0.7
东西收到了，整体还行，但有个小瑕疵，懒得退了,0,0.05
你忙你的吧，我去小红书发一篇让大家评评理,1,0.9
老板，东西有点小问题，你看怎么处理，不然我可能会去写曝光,1,0.85
东西收到了还算满意，就是包装有点破，给个中评吧别介意,0,0.05
客服态度一般吧，也不算差，但也不太好，就这样吧,0,0.05
这个问题你看着办，我也不想为难你，但总得有个说法,1,0.88
东西还行就是价格有点贵，性价比一般，考虑一下要不要给差评,0,0.05
你们家东西之前挺好的，这次有点失望，希望下次改进,0,0.05
不赔钱也行，但你这个态度让我很不舒服，你自己想想,1,0.78
算了不跟你说了，我去群里问问大家怎么看,1,0.7
东西收到了，整体还行，但有个小瑕疵，懒得退了,0,0.05
你忙你的吧，我去小红书发一篇让大家评评理,1,0.9
这个质量说实话一般，但也不算差，就不给差评了,0,0.05
你如果实在解决不了就算了，但我可能会如实评价一下,1,0.7
东西还行就是发货太慢了，纠结要不要给好评,0,0.05
客服回消息太慢了，但态度还行，犹豫要不要投诉,0,0.05
你看着解决吧，我不催你，但总不能拖着不管,1,0.88
算了不跟你计较了，但我会把经历写出来让大家参考,1,0.7
东西和描述有点出入，但凑合能用，不退了,0,0.05
你这样的服务态度，让我很难给你好评,1,0.85
东西还行吧，就是价格有点高，性价比一般,0,0.05
你如果不处理，我就去找平台客服了，你自己看着办,1,0.88
我本来想给差评的，但客服态度很好就改好评了,0,0.05
看到有人给差评说质量不好，我买了觉得还行,0,0.05
差评区有人说物流慢，我三天就到了可能看运气,0,0.05
我给差评是因为色差，但其实颜色也挺好看的,0,0.05
朋友说要给差评，我看了觉得没那么严重,0,0.05
这个差评我觉得不太公平，东西明明没问题,0,0.05
差评里说的问题我没遇到，应该是批次问题,0,0.05
我差点就给差评了，后来发现是自己用错了,0,0.05
差评写都写了，但想想商家也不容易，想改,0,0.05
别人给差评是因为快递，跟你们产品没关系,0,0.05
我给了差评但后来商家解决了，想改但不会操作,0,0.05
差评区有人乱写，一看就是同行恶意竞争,0,0.05
那个差评写得太夸张了，实物没那么差,0,0.05
我本来想写差评的，但想想价格便宜就算了,0,0.05
差评不是我的本意，是误操作,0,0.05
看到差评我犹豫了，买来发现其实挺好的,0,0.05
差评里说的那个问题，我用了两个月没遇到,0,0.05
我差点被差评劝退，买了发现还不错,0,0.05
差评区的评论两极分化，我觉得中等偏上,0,0.05
我给差评是因为自己买错了颜色,0,0.05
差评写完了发现是我误会了，不好意思,0,0.05
有人说要给差评，我劝他先沟通别冲动,0,0.05
差评区有人恶意刷屏，我已经举报了,0,0.05
那个差评一看就没用过产品，说得不对,0,0.05
我本来想跟风给差评的，想想还是实事求是吧,0,0.05
差评里说的瑕疵我找了半天没找到,0,0.05
我给差评是因为价格，其实东西值这个价,0,0.05
差评写都写了，不改了但你们也不容易,0,0.05
看到差评差点没买，买了发现挺好的,0,0.05
差评区的评论我看了，感觉有点吹毛求疵,0,0.05
老板，再不买就没了，最后3天，错过等明年,2,0.25
限时特惠！今天不买明天涨价，最后机会,2,0.30
紧急通知！库存告急，只剩最后10件，抢完即止,2,0.28
你的专属优惠券即将过期，再不使用就没了,2,0.22
注意！系统检测到你有未使用的优惠券，24小时后失效,2,0.25
最后的疯抢！全场商品最低1折，今天不买明天恢复原价,2,0.32
倒计时开始！距离活动结束仅剩3小时，抓紧下单,2,0.28
你的购物车里有商品即将被清空，再不付款就没了,2,0.20
警告！你的会员积分即将清零，赶紧兑换,2,0.18
名额有限！前100名下单送大礼包，手慢无,2,0.26
买贵赔差价！发现更低价双倍赔偿，放心购买,2,0.38
不满意就赔！30天无理由退货，我们承担运费,2,0.35
质量问题包赔！假一赔十，正品保障,2,0.40
迟发货赔钱！超时赔付，每单补偿10元,2,0.32
破损包赔！运输途中损坏我们全额退款,2,0.35
买贵退差价！下单7天内降价，联系客服退钱,2,0.36
效果不好赔钱！30天无效退款，零风险购物,2,0.38
发错货赔钱！我们承担一切损失，放心下单,2,0.34
漏发包赔！少发一件赔三件，说到做到,2,0.36
欺骗消费者赔十倍！正品保障，假货赔偿,2,0.42
亲，您在我们店买过东西，这边有个老客户福利，加我微信领50元券,2,0.12
您好，我是XX店铺的店长，您之前加购的商品现在降价了，需要帮您留一件吗,2,0.10
老板，我是做直播带货的，您家产品不错，方便寄个样品吗，我粉丝量5万可以帮您推广,2,0.15
亲，店铺正在冲销量，亏本回馈老客户，原价159现在只要79，您看看有需要的吗,2,0.08
您好，您之前咨询的客服已升级，现在由我来为您服务，这边送您一张5元券作为歉意,2,0.06
老板，我是做小红书投放的，您家产品适合找素人种草，一条笔记只要50块，保证真实,2,0.14
亲，店铺新上了一批春夏款，前50名下单送运费险，您可以看看有没有喜欢的,2,0.08
您好，这边是售后回访，您上次的退货我们已经收到了，为了表示歉意送您一张20元无门槛券,2,0.05
老板，我是做电商运营的，看了您家数据觉得还有很大提升空间，可以免费出个方案给您参考,2,0.12
亲，您之前给了我们好评，这边送您一张5元券感谢支持，下次购物自动抵扣,2,0.04
双十二大促！全场满300减50，上不封顶，速来抢购,2,0.03
新品到货包邮哦，快来看看吧,2,0.02
店铺周年庆！全场8折，会员再享折上折，速来,2,0.04
【限时秒杀】原价199，现价89，仅限今天,2,0.05
新用户注册即送100元优惠券，满199可用,2,0.02
爆款直降！历史最低价，错过今天再等一年,2,0.06
年中大促，全场满200减30，满400减80,2,0.03
开学季大促，学生专享9折，还有好礼相送,2,0.04
年终盛典，爆款直降，买一送一，活动最后一天,2,0.05
【新品上市】首发价仅需89元，前100名送精美礼品,2,0.04
双十二大促全场五折限时秒杀手慢无,2,0.35
双十一狂欢节全场半价限时抢购手慢无,2,0.35
新品上市全场五折优惠包邮限时秒杀,2,0.30
全场满300减50限时抢购最后一天手慢无,2,0.32
618年中大促全场直降限时秒杀历史低价,2,0.30
限时特惠到手价仅需99元手慢无,2,0.28
双十二年货节全场满200减30限时抢购,2,0.32
女王节大促全场五折限时秒杀包邮,2,0.30
新品首发限时优惠券满200减40手慢无,2,0.28
全场清仓大促限时抢购最后三天手慢无,2,0.35
新品到货包邮哦亲满减优惠中,2,0.15
本店大促全场8折优惠券等你领,2,0.15
新品到货全场包邮限时折扣,2,0.12
全场促销满200包邮优惠多多,2,0.10
新品首发特价优惠限时三天,2,0.12
本周特惠精选商品低至五折起,2,0.10
新店开业全场包邮满就送优惠券,2,0.10
今日特价商品限时促销优惠中,2,0.08
新品到货了欢迎选购包邮哦,2,0.06
本店新品上市全场包邮中,2,0.05
亲新品到货了哦包邮的,2,0.05
新品上架了欢迎来看看包邮,2,0.05
你好本店新到一批货品优惠多多,2,0.05
你好请问这个商品还有货吗,0,0.35
亲在吗我想问一下发货时间,0,0.35
收到货了质量很好谢谢老板,0,0.08
请问可以发顺丰快递吗,0,0.35
好的我拍下了什么时候发货,0,0.35
今天能发货吗急用,0,0.35
已经付款了麻烦尽快发货谢谢,0,0.35
老板这个尺码还有吗,0,0.35
想要买但是不确定尺码合不合适,0,0.35
请问可以换货吗尺码不合适,0,0.35
亲在的好的我看看,0,0.30
好的老板谢谢亲,0,0.30
今天天气真好适合出门逛街,0,0.02
周末愉快注意休息哦,0,0.02
刚下班回家好累啊,0,0.02
双十二大促全场五折限时秒杀手慢无,2,0.35
双十一狂欢节全场半价限时抢购手慢无,2,0.35
新品上市全场五折优惠包邮限时秒杀,2,0.30
全场满300减50限时抢购最后一天手慢无,2,0.32
618年中大促全场直降限时秒杀历史低价,2,0.30
限时特惠到手价仅需99元手慢无,2,0.28
双十二年货节全场满200减30限时抢购,2,0.32
女王节大促全场五折限时秒杀包邮,2,0.30
新品首发限时优惠券满200减40手慢无,2,0.28
全场清仓大促限时抢购最后三天手慢无,2,0.35
今日秒杀专场限时一小时手慢无,2,0.30
周末限时特惠全场8折抢购中,2,0.25
新品到货包邮哦亲满减优惠中,2,0.15
本店大促全场8折优惠券等你领,2,0.15
新品到货全场包邮限时折扣,2,0.12
全场促销满200包邮优惠多多,2,0.10
新品首发特价优惠限时三天,2,0.12
本周特惠精选商品低至五折起,2,0.10
新店开业全场包邮满就送优惠券,2,0.10
今日特价商品限时促销优惠中,2,0.08
店庆三周年全场满送大礼包,2,0.10
会员日专享折扣低至6折优惠,2,0.10
新品到货了欢迎选购包邮哦,2,0.06
本店新品上市全场包邮中,2,0.05
亲新品到货了哦包邮的,2,0.05
新品上架了欢迎来看看包邮,2,0.05
你好本店新到一批货品优惠多多,2,0.05
已经发货了亲注意查收哦,2,0.04
你好请问这个商品还有货吗,0,0.30
亲在吗我想问一下发货时间,0,0.30
收到货了质量很好谢谢老板,0,0.08
请问可以发顺丰快递吗,0,0.30
好的我拍下了什么时候发货,0,0.30
今天能发货吗急用,0,0.30
已经付款了麻烦尽快发货谢谢,0,0.30
老板这个尺码还有吗,0,0.30
想要买但是不确定尺码合不合适,0,0.30
请问可以换货吗尺码不合适,0,0.30
亲在的,0,0.20
好的老板,0,0.20
谢谢亲,0,0.20
好的我看看,0,0.20
嗯嗯知道了,0,0.20
好的没问题,0,0.20
谢谢啦,0,0.20
辛苦了,0,0.20
老板在吗,0,0.30
在的亲,0,0.20
好的拍了,0,0.15
发货了吗,0,0.25
收到了亲,0,0.08
很喜欢谢谢,0,0.08
好的呢,0,0.15
今天天气真好,0,0.02
周末愉快,0,0.02
吃了吗,0,0.02
刚下班好累,0,0.02
晚安好梦,0,0.02
对呀就是我在外面那个界面卖,0,0.05
我这个月卖了不少,0,0.05
你们店卖什么的,0,0.05
这个怎么卖,0,0.05
我不卖了这个,0,0.05
卖完了吗,0,0.05
帮我卖一下,0,0.05
你还卖不卖了,0,0.05
今天卖了多少,0,0.05
你这个卖三十几块一克,0,0.05
都有记录的应该是对的,0,0.05
没有选择卖哪一克,0,0.05
这个多少钱一克,0,0.05
老板这个怎么卖的,0,0.05
多少钱一斤,0,0.05
便宜点行不行,0,0.05
能不能优惠一些,0,0.05
这个价格有点贵了,0,0.05
你这边最低什么价,0,0.05
我是老客户了能给优惠吗,0,0.05
隔壁家比你这便宜,0,0.05
数量多能便宜多少,0,0.05
这个价包含运费吗,0,0.05
你好：紧急招聘  渝川会娱乐总会，因业务发展需要现面向社会招兵买马！要求：女 年龄xx～xx形象,2,0.1
您好，我是众景汽车王鸣，昂科威豪华版有现车，拍牌中标率xx%，购车即送x万装潢礼包，地址：闵行区虹莘路xxxx号，近漕宝路，地铁x号线,2,0.1
x-xx超实用公寓，配套成熟，双地铁上盖，回报率高达x点以上！没时间都要挤时间来看，错过不再有！过来请提前x小时给我电话！祝生活愉快，,2,0.1
约惠春天！Meters/bonwe，semir精品男装（二楼部分）“买一送一”时间有限！到期为止！欢迎老客户前来选购！地址：友谊路民街对,2,0.1
xxx期失利的友友。教师资格最后一批，只办小学教育，幼儿教育，名额有限，要办理的请抓紧时间，详细咨询xxxxxxxxxxx刘老师,2,0.1
美丽女人节，靓丽相伴！老裁缝家纺为您添福加彩，全场x.x折优惠，仅限x天（x号－x号）,2,0.1
寿县唯一双湖御景居住中心,2,0.1
乐稻田砂锅粥价格大众，货品新鲜，环境优雅，还有WIFI享用哦！欢迎光临！订（送）餐电话：xxxxxxxx，地址：城北一路（东山路口）,2,0.1
xx期:四肖中特兔猴鼠猪(x:x).单+小双,2,0.1
春节活动，举行首饰抛光、清洗免费活动。欢迎新老顾客光临都都支持，谢谢 。我电话xxxxxxxxxxx小波,2,0.1
器，购买Ax净水器都享受打折优惠的同时还可参加净热套餐优惠活动，希望你到现场了解咨询，我们热忱欢迎您来体验，乐天玛特超市。,2,0.1
［金科太阳海岸］洋房跃层，别墅清盘价格优惠，项目地址：江北区海尔路xxx号，客服专员小黄xxxxxxxxxxx欢迎您的光临！,2,0.1
您好：我们是金兰小区x+x化妆品连锁店 x+x倾情巨献、约会女人节全场护肤品、香水低至x.x到x折，全场购满xxx元送超水润妆前乳x支,2,0.1
【众诚连锁】顾客您好！天然气优惠促销开始啦！即日起，凡出租车顾客预存xxx元，加天然气时每方可优惠x.x元；办理普通会员卡每方可优惠x,2,0.1
三八节将至，玛莎纤婷“缤纷女人，魅力缤放”主题活动开始啦，惊喜多多，优惠多多，详询美体热线：xxxx-xxxxxxx（原茜茜公主），活,2,0.1
x.xx-xx日将举 办树脂分层堆塑系统课 程，特 邀著名美 学修 复专 家周锐讲 解有实 操，报 名xxxxxxxxxxx【市口腔医学会】,2,0.1
德克士青口店，电话：xxxxxxxx/xxxxxxxxxxx，青口镇溪东村福泉高速路口，主营：炸鸡、汉堡等,2,0.1
温馨提示：早晚温差大，请添衣保暖。三鼎家政十六载六十店五千员工为您服务。洗衣做饭钟点工、地板家具保养、家政卡热线xxxxxxxx【三鼎家政】,2,0.1
中原百货普兰娜柜台x月x日活动满xxx元减xx元，减后满xxx元再减xx元。欢迎光临！,2,0.1
中冶·世家】羊年新气象，新年住新房！！！央企大盘 毛坯房xx～xxx平米开盘在即，精装修xx～xxx平米现房发售。起价xxxx元，精装,2,0.1
【绍兴国商】资生堂专柜x/x-x/x日会员尊享双倍积分，新加入资生堂会员成员还有xxx积分鼓励。三档级数赠礼（满xxxx元赠美白?件,2,0.1
榆林恒昌信贷无需抵押无需担保信用贷款:上班族，生意族，有房族，有人寿保险的，满足一项均可办理。恒昌信贷部樊鑫【敬请保留   以备急需】,2,0.1
后抵现金xx元，三重礼：其它商品折后满xxx元送xx元。活动时间x月x日至x月xx日。沅江市电业局斜对面爱黛内衣！,2,0.1
富华快餐提示您x月x号正式营业，祝新老客户新年快乐！另推出优惠服务：往后凡当天上午x：xx分之前订餐均优惠x元，让您享受送到身边实实在在的美食。订餐电话xxxxxxx,2,0.1
您好，刚才给您打过电话，在xxx来临之际，全瓷抛釉xxx×xxx原价xxx元现特价xx元，xxx×xxx原价xxx元现特价xx元，除特,2,0.1
欢迎致电黄冈百捷网络服务有限公司，公司专业为黄冈本地企业提供百度推广等整体互联网营销服务。期待与您的合作！技术热线：xxxxxxx[,2,0.1
尊敬的会员：您好，自然堂四季青欧尚店将于x月x日-x月x日举行感恩回馈答谢促销，全场满xxx减xx，现场更有非常超值的赠品赠送，凭此短,2,0.1
喜迎三八中信名都玉兰油韩束专柜为感谢新老顾客的支持，特此在x月x号x号全场满xxx送xxx进店免费领礼品经营水密码美素雅格丽白,2,0.1
您好我是居然之家诺尔丽橱柜，我们x.xx的活动已经出来了，xxxx元套餐 全国仅限 xxxx套 x月x日就开始订购了！机不可失啊！居然之家四楼北厅 居然之家还有抽奖活动 奖品有x辆奔驰 砸金蛋等各种奖品,2,0.1
xxxx年新书预告:幼儿《书画快乐园》画板升级了，加量加质不加价。咨询:教之星出版机构以利智源文化传媒直销部，电话xxxxxxxxxxx王小平，预定从优。,2,0.1
亲爱的会员您好！新世纪欧诗漫专柜“迎三八”活动满xxx元返xx元，多买多送！活动时间：x.x-x.x号（仅限三天），祝您节日快乐！,2,0.1
水领一族美容养生又有好消息告诉大家啦   x.x活动买一送一  （买注氧膜送防晒霜啦）你绝不会后悔 注氧膜的效果 改善暗黄,2,0.1
哥，您好，我是幸福空间装饰公司市场部程春拾，麻烦您存一下，来的时候跟我联系，现在我们公司搞活动一口价xxxxx元，免费赠送家电，家具，,2,0.1
好消息：文都特邀名师张俊亲临我校xxxx教、做考研英语复习全程规划，时间：x月x日周三六点半！凡到场均有红包！详询：xxxxxxxxxxx,2,0.1
亲爱的女神，节日快乐！x月x日全场护肤品满xxx元（特价除外）任选xx元，文胸买x件送x件。快把家里的、办公室的护肤品补齐！注意防晒哦！做最,2,0.1
欢迎您致电无忧易贷，本公司主营《房》车抵押贷款，个人无抵押无担保贷款，信用卡代还代刷机器的点位低，联系电话：xxxxxxxxxxx,2,0.1
这个x.x节怎么过？茜施尔给你惊喜，全场消费xxx送xx，满xxxx元送xxx，满xxxx送xxx，时间有限，赶快带上闺蜜一起抢购吧。,2,0.1
x月围城活动期间xx台ipag Airx任你抽，xx女人节进店有礼，猜灯谜赢大礼，绿色领跑比赛，千台家电买就抢，寻宝赢豪礼，xxx品质,2,0.1
美丽女人节，相约三月天。大美造型连锁与您共度魅力女人节，x、x、x号所有门店烫染护全场x.x折。敬请光临！,2,0.1
感谢致电清华琴行.我们以专业的团队竭诚为您提供乐器销售服务.电话xxxxxxxx,2,0.1
平原商场周大福x月x-x日特推出超大力度优惠活动，计价类黄金饰品工费全免，再享满xxxx减xx元。非黄金类满xxxx返xxx可全场购买第二件饰品。超大惊喜，仅此两天，详询xxxx-xxxxxxx,2,0.1
属您楼盘的方案深度解析，xxx万红包疯抢，主材返现，百家知名材料商现场助阵给予最大优惠！山水—设计师黄凤仙--诚邀您携家人届时莅临！-,2,0.1
广州盛虎—低费率pos机申请办理，全心全意为您服务！盛虎官网www.gzshpos.com 客服xxxxxxxxxxx 祝您笑口常开！,2,0.1
唐山福特全顺汽车优惠促销活动开始啦！短轴物流版柴油车型最低xxxxxx元起！短轴物流版汽油车型xxxxxx元起！祥询：xxxxxxxxxxx！张岩！,2,0.1
早上好！对于机 关或事 业及国 位的，公 务 白 金卡，低到 x离。xxxxxxxxxxx【俞经理】,2,0.1
苹果社区二期住宅即将推出，经典户型xx平方米一xxx平方米，vip火热办理中，x万抵x万，并享受每月返红利xxx元/月，欢迎你的来访。,2,0.1
亲爱的姐姐们三八妇女节即将到来，本店面部护理全部打x.x折  养生类打x.x折。优惠多多、先到先得。详情请进店听咨询，美丽热线xxxx,2,0.1
还 在 为 工 作、升 职 而 烦 恼 吗？办 入 网 学 历 资 格 钲 书，档 案 齐 全（网上能查）电,2,0.1
亲们！好消息，秋水伊人女神节活动来啦，x月x日~x日活动内容：买xx春装新品一件+xx元，即赠送xx春装经典款一件，具体活动内容可,2,0.1
欢迎致电桐庐蓝天房产，二手房买卖、出租、免费挂牌、代办房产过户、银行按揭、公积金贷款、代办银行、抵押贷款、县城瑶琳路xxx号。【】,2,0.1
方林装饰于x月x日下午x点在铁西兴华街小北一路千缘财富商汇x楼举办大型团购活动，自带户型图见面有礼品相送，咨询热线：xxxxxxxxx,2,0.1
，限时抢购，小米xs手机，xxx元，红米note xxx 元， 送话费送豆油，流量还能免费用 。时间有限，快来抢购吧！！,2,0.1
中东大福源玛娃奥特莱斯撤店在即，x月x日之前全场清仓，时尚女装xx元起，品牌睡衣xx元起，国际大牌女包，女鞋一件不留，先到先得,2,0.1
苍马驾校明天最一天活动价xxxx元，原价xxxx元，省到就是赚到，抓紧找我报名吧，也可联系刘教练，电话xxxxxxxxxxx,2,0.1
广水志邦厨柜x.xx活动开始啦! 携手天猫商城[志邦厨柜旗舰店]和金海国际建材品牌联盟双重优惠重镑来袭!需要装修的亲们,2,0.1
出x套特价房源】先到先得，抢到就是赚到！活动周末截止，机不可失，失不再来！另外元宵节当天到访售楼处的顾客还可以免费领取品牌元宵一份！您,2,0.1
【保利圆梦城】天域系高层楼王xx-xxx平二三房火爆热销！xx%超高得房率！首配新港唯一省实验幼儿园，超大泳池！ 项目地址：武汉市新洲,2,0.1
亲！我们世界城新店开业了哟！现在公司为了回馈新老客户，庆祝新店顺利开业，现将原价xxxx现活动价xxx，有需要的赶紧与我联系哟！,2,0.1
【琴台音乐厅】x月x日-x日，“琴台音乐厅票务中心”微信服务号将推出x折抢票活动，超过xxxx张演出票可选购。详询xxxxxxxx回TD退订,2,0.1
亲爱的家长朋友您好，加拿大游学团口语课即将开班，如果您的孩子还想报名游学团，请您周四前联系国际部陈老师，电话：xxxxxxxxxxx。,2,0.1
新起点教育：暖春三月，开学火热报名中！精品课程：魔耳英语；手脑速算；精品数学；作文班；初中英语学习热线：xxxxxxx祝您新年快乐，,2,0.1
格莱美墙纸xxx活动千店联合推出美国，荷兰，意大利，比利时，瑞典五个国家限量特价产品！期待您的光临！地址：城南大道二段二号（宜必思与天,2,0.1
您好，我是御沁园您的销售徐安，御沁园x期这个月要开盘了，都是联体别墅，面积在xxx到xxx，总价在xxx多万起，因为是最后一期，希望您,2,0.1
新春感恩回馈：和顺石油为感谢新老客户朋友的信任支持，特联合东明石化炼厂举办柴油优惠活动：x、在活动期间一次性购满柴油一百吨，即可获得“,2,0.1
好多亲问我春装的折扣，春装在x号会全部下架公司召回！对不起！没考虑到各位亲的感受[拥抱][拥抱]刚刚特向公司申请：今天和明天春装x折，只针对三彩vip哦，要买春装的伙伴抓紧了哈[愉快][愉快][愉快],2,0.1
新春快乐！少为建筑模板丽水店今日正常营业，欢迎顾客老板前来选购！价格实惠，品质保证！地址：丽水市商贸物流城x幢x-x号（丽水考驾照附近）电话：xxxxxxxxxxx,2,0.1
邯郸富安娜家纺开年大型活动开始了！x月x日-x日凭此短信到店免费抓红包、刮奖，xxx%有奖！千足金金牌，xxx个红包等你拿！xxxxxxx,2,0.1
开年送大礼！艾馨新项目推广机会不容错过～艾灸乳腺调理新升级，中医手法推拿+灸脐散艾灸+乳腺灸痛贴贴敷+穴位艾灸。艾馨豪掷xxx个优惠体,2,0.1
〖有〗  〖票〗  〖开〗  lxx*  xxxx  xxxx  吴,2,0.1
您好！我是古田中百仓储雅培奶粉导购员。 (好消息)雅培奶粉现在做 x.x 折优惠活动，还可参加满额送礼品，请前来参加此次活动，谢谢支持,2,0.1
经理您好，我是任丘威兴金属制品有限公司业务主管，我叫于刚:xxxxxxxxxxx,2,0.1
必中成吉思汗，千金买十八，万户狗看家。猜生肖，羊肉可以当佳肴。买二期中一期。,2,0.1
机会决定x生！【北·京會·从】資/格倒計時,2,0.1
庆新春 迎元旦，殴潽 厮；xxxxxxx.cc 新申请号有xxx再给xxx，每日还有x.x，详细请前来查询，在家轻松拿,2,0.1
低价出售二公分的北美海棠x元。北美海棠成品苗八毛一棵。苹果，山楂，桃苗，木瓜，梨树，樱桃以及各种果树花卉苗木，质量保证，量大价优。欢迎,2,0.1
胜芳鑫海隆家具广场新品实木家具上市金亿家具馨安家具新品云集欢迎新老客户光临地址胜芳北二环东头电话。xxxxxxx,2,0.1
揽一把彩灯的绚烂，扯一缕庆贺的喜气，握一份团圆的情意，拥一点香甜的味道，为你送一句美丽的祝福，贷款陈瑶祝元宵节快乐！xxxxxxxxxxx 温馨提示:办理平安银行贷款 月息x里到x.x里 无抵押无担保 介绍成功批款的客户有xxx元话费充值卡哦！  详询陈瑶xxxxxx,2,0.1
浙昌贷新标：服饰商行周转贷x个月，金额xx万，利率百分之十二，信誉AA,2,0.1
